tender_id,source_file,award_template,counts_printed,documents_sold,bids_received,bids_responsive,bids_awarded,bought_but_did_not_bid,received_but_not_responsive,responsive_but_not_awarded,winner,winner_id,contract_value_taka,single_bid_received,single_bid_responsive,all_received_were_responsive,bidder_level_data_available,bidder_level_note,count_anomaly
427246,Contract_Awards_PDFs/Tender_427246.pdf,supplier,yes,2,2,1,1,0,1,0,M/S. Gulzar Trading,co0142,844233.606,no,yes,no,no,"the archive prints stage counts and the winner only; no bidder list, quoted price, evaluated amount, ranking or per-bidder rejection reason appears in any supplied document",
427350,Contract_Awards_PDFs/Tender_427350.pdf,supplier,yes,6,3,2,1,3,1,1,Optimal Technology (Pvt. ) Ltd.,co0077,6486507.049,no,no,no,no,"the archive prints stage counts and the winner only; no bidder list, quoted price, evaluated amount, ranking or per-bidder rejection reason appears in any supplied document",
427858,Contract_Awards_PDFs/Tender_427858.pdf,supplier,yes,9,6,2,1,3,4,1,M/S. Alam & Co.,co0004,2665436.4,no,no,no,no,"the archive prints stage counts and the winner only; no bidder list, quoted price, evaluated amount, ranking or per-bidder rejection reason appears in any supplied document",
427863,Contract_Awards_PDFs/Tender_427863.pdf,supplier,yes,7,5,5,1,2,0,4,"MOZAHAR ENTERPRISE (PVT.) LTD. & M/S REZA ENTERPRISE-JV ( JVCA Partners [Business Share]: M/S REZA ENTERPRISE [90.000%] , MOZAHAR ENTERPRISE (PVT.) LTD. [10.000%] )",co0174,38993439.006,no,no,yes,no,"the archive prints stage counts and the winner only; no bidder list, quoted price, evaluated amount, ranking or per-bidder rejection reason appears in any supplied document",
42800,Contract_Awards_PDFs/Tender_42800.pdf,supplier,yes,2,2,2,1,0,0,1,M/S. Al-Arif Enterprise,co0175,3923174.101,no,no,yes,no,"the archive prints stage counts and the winner only; no bidder list, quoted price, evaluated amount, ranking or per-bidder rejection reason appears in any supplied document",
431689,Contract_Awards_PDFs/Tender_431689.pdf,supplier,yes,7,5,1,1,2,4,0,Momotaj Engineers Ltd.,co0003,25495255.777,no,yes,no,no,"the archive prints stage counts and the winner only; no bidder list, quoted price, evaluated amount, ranking or per-bidder rejection reason appears in any supplied document",
431690,Contract_Awards_PDFs/Tender_431690.pdf,supplier,yes,8,7,4,1,1,3,3,M/S. Sapna Construction,co0176,23185264.032,no,no,no,no,"the archive prints stage counts and the winner only; no bidder list, quoted price, evaluated amount, ranking or per-bidder rejection reason appears in any supplied document",
431692,Contract_Awards_PDFs/Tender_431692.pdf,supplier,yes,7,6,5,1,1,1,4,M/S Udayan Builders,co0023,25765686.207,no,no,no,no,"the archive prints stage counts and the winner only; no bidder list, quoted price, evaluated amount, ranking or per-bidder rejection reason appears in any supplied document",
431697,Contract_Awards_PDFs/Tender_431697.pdf,supplier,yes,6,6,3,1,0,3,2,Momotaj Engineers Ltd.,co0003,26794543.185,no,no,no,no,"the archive prints stage counts and the winner only; no bidder list, quoted price, evaluated amount, ranking or per-bidder rejection reason appears in any supplied document",
431699,Contract_Awards_PDFs/Tender_431699.pdf,supplier,yes,7,6,4,1,1,2,3,M/S Udayan Builders,co0023,26903358.882,no,no,no,no,"the archive prints stage counts and the winner only; no bidder list, quoted price, evaluated amount, ranking or per-bidder rejection reason appears in any supplied document",
431701,Contract_Awards_PDFs/Tender_431701.pdf,supplier,yes,7,7,4,1,0,3,3,Starlite Services Limited,co0019,24082660.683,no,no,no,no,"the archive prints stage counts and the winner only; no bidder list, quoted price, evaluated amount, ranking or per-bidder rejection reason appears in any supplied document",
431702,Contract_Awards_PDFs/Tender_431702.pdf,supplier,yes,6,5,3,1,1,2,2,M/S REZA ENTERPRISE,co0177,23615131.509,no,no,no,no,"the archive prints stage counts and the winner only; no bidder list, quoted price, evaluated amount, ranking or per-bidder rejection reason appears in any supplied document",
431704,Contract_Awards_PDFs/Tender_431704.pdf,supplier,yes,5,4,3,1,1,1,2,M/s Shafique and Sons,co0025,25662161.151,no,no,no,no,"the archive prints stage counts and the winner only; no bidder list, quoted price, evaluated amount, ranking or per-bidder rejection reason appears in any supplied document",
431706,Contract_Awards_PDFs/Tender_431706.pdf,supplier,yes,6,6,5,1,0,1,4,HAIDER & CO.,co0013,25202342.493,no,no,no,no,"the archive prints stage counts and the winner only; no bidder list, quoted price, evaluated amount, ranking or per-bidder rejection reason appears in any supplied document",
431707,Contract_Awards_PDFs/Tender_431707.pdf,supplier,yes,6,4,3,1,2,1,2,Momotaj Engineers Ltd.,co0003,20671022.142,no,no,no,no,"the archive prints stage counts and the winner only; no bidder list, quoted price, evaluated amount, ranking or per-bidder rejection reason appears in any supplied document",
431708,Contract_Awards_PDFs/Tender_431708.pdf,supplier,yes,7,4,2,1,3,2,1,Momotaj Engineers Ltd.,co0003,20926797.75,no,no,no,no,"the archive prints stage counts and the winner only; no bidder list, quoted price, evaluated amount, ranking or per-bidder rejection reason appears in any supplied document",
436738,Contract_Awards_PDFs/Tender_436738.pdf,supplier,yes,2,2,1,1,0,1,0,ELECTROMECH AUTOMATION SERVICES LTD,co0178,2656104.938,no,yes,no,no,"the archive prints stage counts and the winner only; no bidder list, quoted price, evaluated amount, ranking or per-bidder rejection reason appears in any supplied document",
446283,Contract_Awards_PDFs/Tender_446283.pdf,supplier,yes,1,1,1,1,0,0,0,M/S. Shishir Construction,co0179,5407490.335,yes,yes,yes,no,"the archive prints stage counts and the winner only; no bidder list, quoted price, evaluated amount, ranking or per-bidder rejection reason appears in any supplied document",
446869,Contract_Awards_PDFs/Tender_446869.pdf,supplier,yes,5,3,2,1,2,1,1,"HSL-RE JV. ( JVCA Partners [Business Share]: Hasan & Sons Ltd. [10.000%] , M/S REZA ENTERPRISE [90.000%] )",co0180,68731670.637,no,no,no,no,"the archive prints stage counts and the winner only; no bidder list, quoted price, evaluated amount, ranking or per-bidder rejection reason appears in any supplied document",
447380,Contract_Awards_PDFs/Tender_447380.pdf,supplier,yes,3,2,2,1,1,0,1,"HSL-RE JV. ( JVCA Partners [Business Share]: Hasan & Sons Ltd. [10.000%] , M/S REZA ENTERPRISE [90.000%] )",co0180,353523936.294,no,no,yes,no,"the archive prints stage counts and the winner only; no bidder list, quoted price, evaluated amount, ranking or per-bidder rejection reason appears in any supplied document",
448324,Contract_Awards_PDFs/Tender_448324.pdf,supplier,yes,3,2,2,1,1,0,1,NATIONAL DEVELOPMENT ENGINEERS LTD.,co0054,929999504.713,no,no,yes,no,"the archive prints stage counts and the winner only; no bidder list, quoted price, evaluated amount, ranking or per-bidder rejection reason appears in any supplied document",
448675,Contract_Awards_PDFs/Tender_448675.pdf,supplier,yes,3,3,3,1,0,0,2,MHR ENGINEERING,co0181,1355352.031,no,no,yes,no,"the archive prints stage counts and the winner only; no bidder list, quoted price, evaluated amount, ranking or per-bidder rejection reason appears in any supplied document",
459665,Contract_Awards_PDFs/Tender_459665.pdf,supplier,yes,3,3,1,1,0,2,0,MAAN BANGLADESH LTD.,co0089,3102817.5,no,yes,no,no,"the archive prints stage counts and the winner only; no bidder list, quoted price, evaluated amount, ranking or per-bidder rejection reason appears in any supplied document",
461085,Contract_Awards_PDFs/Tender_461085.pdf,supplier,yes,7,6,1,1,1,5,0,Bangla Trac Limited,co0081,18450000.001,no,yes,no,no,"the archive prints stage counts and the winner only; no bidder list, quoted price, evaluated amount, ranking or per-bidder rejection reason appears in any supplied document",
461209,Contract_Awards_PDFs/Tender_461209.pdf,supplier,yes,7,6,1,1,1,5,0,Bangla Trac Limited,co0081,17250000.001,no,yes,no,no,"the archive prints stage counts and the winner only; no bidder list, quoted price, evaluated amount, ranking or per-bidder rejection reason appears in any supplied document",
471795,Contract_Awards_PDFs/Tender_471795.pdf,supplier,yes,1,1,1,1,0,0,0,M/S. T.J Construction,co0182,2661750,yes,yes,yes,no,"the archive prints stage counts and the winner only; no bidder list, quoted price, evaluated amount, ranking or per-bidder rejection reason appears in any supplied document",
475789,Contract_Awards_PDFs/Tender_475789.pdf,supplier,yes,5,4,1,1,1,3,0,RANCON MOTOR BIKES LIMITED,co0183,2400000.03,no,yes,no,no,"the archive prints stage counts and the winner only; no bidder list, quoted price, evaluated amount, ranking or per-bidder rejection reason appears in any supplied document",
476403,Contract_Awards_PDFs/Tender_476403.pdf,supplier,yes,13,9,6,1,4,3,5,"Rafiq Construction Co. (Pvt.) Ltd. - Haider & Co-Momotaj Engineers Ltd (JV) ( JVCA Partners [Business Share]: HAIDER & CO. [25.000%] , Momotaj Engineers Ltd. [25.000%] , Rafiq Construction Co. (Pvt.) Ltd. [50.000%] )",co0184,64618703.1,no,no,no,no,"the archive prints stage counts and the winner only; no bidder list, quoted price, evaluated amount, ranking or per-bidder rejection reason appears in any supplied document",
476405,Contract_Awards_PDFs/Tender_476405.pdf,supplier,yes,12,9,4,1,3,5,3,"M/s. Udyan Builders-Starlite Services Ltd-Convoy Service JV ( JVCA Partners [Business Share]: M/S Udayan Builders [40.000%] , CONVOY SERVICE [25.000%] , Starlite Services Limited [35.000%] )",co0185,113395366.62,no,no,no,no,"the archive prints stage counts and the winner only; no bidder list, quoted price, evaluated amount, ranking or per-bidder rejection reason appears in any supplied document",
476406,Contract_Awards_PDFs/Tender_476406.pdf,supplier,yes,12,10,3,1,2,7,2,"MEPL-RE JV. ( JVCA Partners [Business Share]: M/S REZA ENTERPRISE [90.000%] , MOZAHAR ENTERPRISE (PVT.) LTD. [10.000%] )",co0186,80227876.122,no,no,no,no,"the archive prints stage counts and the winner only; no bidder list, quoted price, evaluated amount, ranking or per-bidder rejection reason appears in any supplied document",
476407,Contract_Awards_PDFs/Tender_476407.pdf,supplier,yes,17,11,4,1,6,7,3,"SA-TANNI-DAWN-JV ( JVCA Partners [Business Share]: M/S. Dawn Corporation [42.000%] , M/S. S. A. Enterprise [32.000%] , M/S. TANNI ENTERPRISE [26.000%] )",co0187,42435114.903,no,no,no,no,"the archive prints stage counts and the winner only; no bidder list, quoted price, evaluated amount, ranking or per-bidder rejection reason appears in any supplied document",
479604,Contract_Awards_PDFs/Tender_479604.pdf,supplier,yes,10,5,5,1,5,0,4,"Udayan-Starlite-Convoy JV ( JVCA Partners [Business Share]: M/S Udayan Builders [35.000%] , CONVOY SERVICE [25.000%] , Starlite Services Limited [40.000%] )",co0188,122709753.774,no,no,yes,no,"the archive prints stage counts and the winner only; no bidder list, quoted price, evaluated amount, ranking or per-bidder rejection reason appears in any supplied document",
494177,Contract_Awards_PDFs/Tender_494177.pdf,supplier,yes,4,2,1,1,2,1,0,M/S. FORMILA AKTER,co0189,7412897.946,no,yes,no,no,"the archive prints stage counts and the winner only; no bidder list, quoted price, evaluated amount, ranking or per-bidder rejection reason appears in any supplied document",
501707,Contract_Awards_PDFs/Tender_501707.pdf,supplier,yes,1,1,1,1,0,0,0,M/S. Gulzar Trading,co0142,2617523.059,yes,yes,yes,no,"the archive prints stage counts and the winner only; no bidder list, quoted price, evaluated amount, ranking or per-bidder rejection reason appears in any supplied document",
501956,Contract_Awards_PDFs/Tender_501956.pdf,supplier,yes,7,6,4,1,1,2,3,M/s. Faisal Enterprise,co0190,14550362.496,no,no,no,no,"the archive prints stage counts and the winner only; no bidder list, quoted price, evaluated amount, ranking or per-bidder rejection reason appears in any supplied document",
504349,Contract_Awards_PDFs/Tender_504349.pdf,supplier,yes,3,3,3,1,0,0,2,Md M G Azgar Hossain,co0191,2253274.281,no,no,yes,no,"the archive prints stage counts and the winner only; no bidder list, quoted price, evaluated amount, ranking or per-bidder rejection reason appears in any supplied document",
504351,Contract_Awards_PDFs/Tender_504351.pdf,supplier,yes,3,3,2,1,0,1,1,M/S KOBITA CONSTRUCTION,co0192,1902004.5,no,no,no,no,"the archive prints stage counts and the winner only; no bidder list, quoted price, evaluated amount, ranking or per-bidder rejection reason appears in any supplied document",
505037,Contract_Awards_PDFs/Tender_505037.pdf,supplier,yes,9,8,3,1,1,5,2,"Mazid Sons - Sunny Construction JV ( JVCA Partners [Business Share]: Mazid Sons Construction Ltd. [51.000%] , M/S Sunny Construction [49.000%] )",co0193,28756845.9,no,no,no,no,"the archive prints stage counts and the winner only; no bidder list, quoted price, evaluated amount, ranking or per-bidder rejection reason appears in any supplied document",
507537,Contract_Awards_PDFs/Tender_507537.pdf,supplier,yes,4,2,2,1,2,0,1,M/S. Alam & Co.,co0004,2245665.168,no,no,yes,no,"the archive prints stage counts and the winner only; no bidder list, quoted price, evaluated amount, ranking or per-bidder rejection reason appears in any supplied document",
509251,Contract_Awards_PDFs/Tender_509251.pdf,supplier,yes,7,7,3,1,0,4,2,Taher Brothers Ltd.,co0194,834238358.785,no,no,no,no,"the archive prints stage counts and the winner only; no bidder list, quoted price, evaluated amount, ranking or per-bidder rejection reason appears in any supplied document",
510186,Contract_Awards_PDFs/Tender_510186.pdf,supplier,yes,4,4,2,1,0,2,1,INQILAB ENTERPRISE,co0195,1437851.259,no,no,no,no,"the archive prints stage counts and the winner only; no bidder list, quoted price, evaluated amount, ranking or per-bidder rejection reason appears in any supplied document",
514221,Contract_Awards_PDFs/Tender_514221.pdf,supplier,yes,2,1,1,1,1,0,0,Endeavour Technologies Ltd,co0196,1045150.24,yes,yes,yes,no,"the archive prints stage counts and the winner only; no bidder list, quoted price, evaluated amount, ranking or per-bidder rejection reason appears in any supplied document",
514341,Contract_Awards_PDFs/Tender_514341.pdf,supplier,yes,9,8,3,1,1,5,2,M/S. A. R. Enterprise,co0016,5534014.518,no,no,no,no,"the archive prints stage counts and the winner only; no bidder list, quoted price, evaluated amount, ranking or per-bidder rejection reason appears in any supplied document",
514343,Contract_Awards_PDFs/Tender_514343.pdf,supplier,yes,12,9,2,1,3,7,1,M/S. AMIN TRADING CORPORATION,co0197,4165651.89,no,no,no,no,"the archive prints stage counts and the winner only; no bidder list, quoted price, evaluated amount, ranking or per-bidder rejection reason appears in any supplied document",
515366,Contract_Awards_PDFs/Tender_515366.pdf,supplier,yes,1,1,1,1,0,0,0,M/S. Shah Amanat Traders,co0198,2803601.934,yes,yes,yes,no,"the archive prints stage counts and the winner only; no bidder list, quoted price, evaluated amount, ranking or per-bidder rejection reason appears in any supplied document",
517916,Contract_Awards_PDFs/Tender_517916.pdf,supplier,yes,4,2,1,1,2,1,0,M/S Sunny Construction,co0053,4270323.6,no,yes,no,no,"the archive prints stage counts and the winner only; no bidder list, quoted price, evaluated amount, ranking or per-bidder rejection reason appears in any supplied document",
519402,Contract_Awards_PDFs/Tender_519402.pdf,supplier,yes,1,1,1,1,0,0,0,Mahmud Construction,co0199,1975027.986,yes,yes,yes,no,"the archive prints stage counts and the winner only; no bidder list, quoted price, evaluated amount, ranking or per-bidder rejection reason appears in any supplied document",
523954,Contract_Awards_PDFs/Tender_523954.pdf,supplier,yes,2,2,1,1,0,1,0,M/S. Gulzar Trading,co0142,834739.3,no,yes,no,no,"the archive prints stage counts and the winner only; no bidder list, quoted price, evaluated amount, ranking or per-bidder rejection reason appears in any supplied document",
528460,Contract_Awards_PDFs/Tender_528460.pdf,supplier,yes,3,2,1,1,1,1,0,Frontline Communications Ltd,co0173,1264004.7,no,yes,no,no,"the archive prints stage counts and the winner only; no bidder list, quoted price, evaluated amount, ranking or per-bidder rejection reason appears in any supplied document",
528756,Contract_Awards_PDFs/Tender_528756.pdf,supplier,yes,25,18,9,1,7,9,8,"SS-RI JV ( JVCA Partners [Business Share]: M/S. Raju International [51.000%] , M/S. Sharif & Sons [49.000%] )",co0200,52620082.2,no,no,no,no,"the archive prints stage counts and the winner only; no bidder list, quoted price, evaluated amount, ranking or per-bidder rejection reason appears in any supplied document",
528758,Contract_Awards_PDFs/Tender_528758.pdf,supplier,yes,22,16,8,1,6,8,7,"SC & ARE JV ( JVCA Partners [Business Share]: M/S. A. R. Enterprise [49.000%] , M/S. Sapna Construction [51.000%] )",co0201,54897254.622,no,no,no,no,"the archive prints stage counts and the winner only; no bidder list, quoted price, evaluated amount, ranking or per-bidder rejection reason appears in any supplied document",
535709,Contract_Awards_PDFs/Tender_535709.pdf,supplier,yes,19,17,8,1,2,9,7,"Udayan-Convoy JV ( JVCA Partners [Business Share]: M/S Udayan Builders [70.000%] , CONVOY SERVICE [30.000%] )",co0202,112616351.154,no,no,no,no,"the archive prints stage counts and the winner only; no bidder list, quoted price, evaluated amount, ranking or per-bidder rejection reason appears in any supplied document",
535710,Contract_Awards_PDFs/Tender_535710.pdf,supplier,yes,18,16,10,1,2,6,9,UCCL The United Construction Company Limited,co0165,65409834.609,no,no,no,no,"the archive prints stage counts and the winner only; no bidder list, quoted price, evaluated amount, ranking or per-bidder rejection reason appears in any supplied document",
535712,Contract_Awards_PDFs/Tender_535712.pdf,supplier,yes,20,17,10,1,3,7,9,"Rana Builders (Pvt.) Ltd. - M/s Shafique and Sons (JV) ( JVCA Partners [Business Share]: Rana Builders (Pvt.) Ltd. [51.000%] , M/s Shafique and Sons [49.000%] )",co0203,68842749.996,no,no,no,no,"the archive prints stage counts and the winner only; no bidder list, quoted price, evaluated amount, ranking or per-bidder rejection reason appears in any supplied document",
535719,Contract_Awards_PDFs/Tender_535719.pdf,supplier,yes,20,16,14,1,4,2,13,M/S. Niaz Traders,co0001,148210528.212,no,no,no,no,"the archive prints stage counts and the winner only; no bidder list, quoted price, evaluated amount, ranking or per-bidder rejection reason appears in any supplied document",
536842,Contract_Awards_PDFs/Tender_536842.pdf,supplier,yes,2,2,1,1,0,1,0,T.S Enterprise,co0014,517536.192,no,yes,no,no,"the archive prints stage counts and the winner only; no bidder list, quoted price, evaluated amount, ranking or per-bidder rejection reason appears in any supplied document",
536846,Contract_Awards_PDFs/Tender_536846.pdf,supplier,yes,3,2,1,1,1,1,0,M/S Sunny Construction,co0053,1634709.6,no,yes,no,no,"the archive prints stage counts and the winner only; no bidder list, quoted price, evaluated amount, ranking or per-bidder rejection reason appears in any supplied document",
538256,Contract_Awards_PDFs/Tender_538256.pdf,supplier,yes,4,4,1,1,0,3,0,Spectra Engineers Ltd.,co0204,960108457.968,no,yes,no,no,"the archive prints stage counts and the winner only; no bidder list, quoted price, evaluated amount, ranking or per-bidder rejection reason appears in any supplied document",
539744,Contract_Awards_PDFs/Tender_539744.pdf,supplier,yes,2,2,1,1,0,1,0,M/s.Suraim Enterprise,co0205,2261891.109,no,yes,no,no,"the archive prints stage counts and the winner only; no bidder list, quoted price, evaluated amount, ranking or per-bidder rejection reason appears in any supplied document",
548292,Contract_Awards_PDFs/Tender_548292.pdf,supplier,yes,3,3,1,1,0,2,0,Legacy Furniture (Pvt.) Ltd.,co0206,13553745.034,no,yes,no,no,"the archive prints stage counts and the winner only; no bidder list, quoted price, evaluated amount, ranking or per-bidder rejection reason appears in any supplied document",
548589,Contract_Awards_PDFs/Tender_548589.pdf,supplier,yes,3,1,1,1,2,0,0,Legacy Furniture (Pvt.) Ltd.,co0206,39928546.005,yes,yes,yes,no,"the archive prints stage counts and the winner only; no bidder list, quoted price, evaluated amount, ranking or per-bidder rejection reason appears in any supplied document",
549164,Contract_Awards_PDFs/Tender_549164.pdf,supplier,yes,5,4,1,1,1,3,0,Legacy Furniture (Pvt.) Ltd.,co0206,16229321.45,no,yes,no,no,"the archive prints stage counts and the winner only; no bidder list, quoted price, evaluated amount, ranking or per-bidder rejection reason appears in any supplied document",
549299,Contract_Awards_PDFs/Tender_549299.pdf,supplier,yes,5,3,3,1,2,0,2,Optimal Technology (Pvt. ) Ltd.,co0077,21843451.71,no,no,yes,no,"the archive prints stage counts and the winner only; no bidder list, quoted price, evaluated amount, ranking or per-bidder rejection reason appears in any supplied document",
549431,Contract_Awards_PDFs/Tender_549431.pdf,supplier,yes,2,2,2,1,0,0,1,Optimal Technology (Pvt. ) Ltd.,co0077,84781759.86,no,no,yes,no,"the archive prints stage counts and the winner only; no bidder list, quoted price, evaluated amount, ranking or per-bidder rejection reason appears in any supplied document",
550266,Contract_Awards_PDFs/Tender_550266.pdf,supplier,yes,2,2,1,1,0,1,0,M/S. T.J Construction,co0182,5912816.094,no,yes,no,no,"the archive prints stage counts and the winner only; no bidder list, quoted price, evaluated amount, ranking or per-bidder rejection reason appears in any supplied document",
550267,Contract_Awards_PDFs/Tender_550267.pdf,supplier,yes,3,3,1,1,0,2,0,M/S. T.J Construction,co0182,999483.11,no,yes,no,no,"the archive prints stage counts and the winner only; no bidder list, quoted price, evaluated amount, ranking or per-bidder rejection reason appears in any supplied document",
561734,Contract_Awards_PDFs/Tender_561734.pdf,supplier,yes,3,2,2,1,1,0,1,Flora Limited,co0207,438000.002,no,no,yes,no,"the archive prints stage counts and the winner only; no bidder list, quoted price, evaluated amount, ranking or per-bidder rejection reason appears in any supplied document",
564502,Contract_Awards_PDFs/Tender_564502.pdf,supplier,yes,3,2,1,1,1,1,0,Smart Technologies (BD) Ltd.,co0039,4094175.038,no,yes,no,no,"the archive prints stage counts and the winner only; no bidder list, quoted price, evaluated amount, ranking or per-bidder rejection reason appears in any supplied document",
577378,Contract_Awards_PDFs/Tender_577378.pdf,supplier,yes,1,1,1,1,0,0,0,Extreme Engineering Development Consultant,co0208,1982306.851,yes,yes,yes,no,"the archive prints stage counts and the winner only; no bidder list, quoted price, evaluated amount, ranking or per-bidder rejection reason appears in any supplied document",
581310,Contract_Awards_PDFs/Tender_581310.pdf,supplier,yes,3,2,1,1,1,1,0,"Ataur Rahman Khan Ltd & Mahabub Brothers (Pvt) Ltd JV ( JVCA Partners [Business Share]: MAHABUB BROTHERS(PVT)LIMITED [49.000%] , Ataur Rahman Khan Ltd. [51.000%] )",co0209,1434577898.254,no,yes,no,no,"the archive prints stage counts and the winner only; no bidder list, quoted price, evaluated amount, ranking or per-bidder rejection reason appears in any supplied document",
583663,Contract_Awards_PDFs/Tender_583663.pdf,supplier,yes,4,3,3,1,1,0,2,MECO INTERNATIONAL,co0210,4711111.111,no,no,yes,no,"the archive prints stage counts and the winner only; no bidder list, quoted price, evaluated amount, ranking or per-bidder rejection reason appears in any supplied document",
590111,Contract_Awards_PDFs/Tender_590111.pdf,supplier,yes,6,6,6,1,0,0,5,M/s Anas Trading International,co0169,374800.105,no,no,yes,no,"the archive prints stage counts and the winner only; no bidder list, quoted price, evaluated amount, ranking or per-bidder rejection reason appears in any supplied document",
591374,Contract_Awards_PDFs/Tender_591374.pdf,supplier,yes,6,5,5,1,1,0,4,M/S Mirza Construction,co0211,8464141.096,no,no,yes,no,"the archive prints stage counts and the winner only; no bidder list, quoted price, evaluated amount, ranking or per-bidder rejection reason appears in any supplied document",
591591,Contract_Awards_PDFs/Tender_591591.pdf,supplier,yes,3,2,2,1,1,0,1,Concept Elevators & Engineering Ltd.,co0042,8386000.423,no,no,yes,no,"the archive prints stage counts and the winner only; no bidder list, quoted price, evaluated amount, ranking or per-bidder rejection reason appears in any supplied document",
591741,Contract_Awards_PDFs/Tender_591741.pdf,supplier,yes,6,4,4,1,2,0,3,M/S Mirza Construction,co0211,7481081.361,no,no,yes,no,"the archive prints stage counts and the winner only; no bidder list, quoted price, evaluated amount, ranking or per-bidder rejection reason appears in any supplied document",
592175,Contract_Awards_PDFs/Tender_592175.pdf,supplier,yes,3,2,2,1,1,0,1,Concept Elevators & Engineering Ltd.,co0042,4200000.323,no,no,yes,no,"the archive prints stage counts and the winner only; no bidder list, quoted price, evaluated amount, ranking or per-bidder rejection reason appears in any supplied document",
595725,Contract_Awards_PDFs/Tender_595725.pdf,supplier,yes,4,3,1,1,1,2,0,Khaled Mohammad Selim,co0212,2023714.563,no,yes,no,no,"the archive prints stage counts and the winner only; no bidder list, quoted price, evaluated amount, ranking or per-bidder rejection reason appears in any supplied document",
595833,Contract_Awards_PDFs/Tender_595833.pdf,supplier,yes,14,11,11,1,3,0,10,Rafiq Construction Co. (Pvt.) Ltd.,co0116,111744601.47,no,no,yes,no,"the archive prints stage counts and the winner only; no bidder list, quoted price, evaluated amount, ranking or per-bidder rejection reason appears in any supplied document",
596661,Contract_Awards_PDFs/Tender_596661.pdf,supplier,yes,7,7,6,1,0,1,5,M/S. Jashim & Sons,co0213,88622840.523,no,no,no,no,"the archive prints stage counts and the winner only; no bidder list, quoted price, evaluated amount, ranking or per-bidder rejection reason appears in any supplied document",
597090,Contract_Awards_PDFs/Tender_597090.pdf,supplier,yes,8,6,5,1,2,1,4,NATIONAL DEVELOPMENT ENGINEERS LTD.,co0054,98788892.728,no,no,no,no,"the archive prints stage counts and the winner only; no bidder list, quoted price, evaluated amount, ranking or per-bidder rejection reason appears in any supplied document",
598954,Contract_Awards_PDFs/Tender_598954.pdf,supplier,yes,3,2,2,1,1,0,1,M/S. Gulzar Trading,co0142,1999405.152,no,no,yes,no,"the archive prints stage counts and the winner only; no bidder list, quoted price, evaluated amount, ranking or per-bidder rejection reason appears in any supplied document",
601511,Contract_Awards_PDFs/Tender_601511.pdf,supplier,yes,11,8,2,1,3,6,1,M/S Udayan Builders,co0023,26986410.486,no,no,no,no,"the archive prints stage counts and the winner only; no bidder list, quoted price, evaluated amount, ranking or per-bidder rejection reason appears in any supplied document",
601512,Contract_Awards_PDFs/Tender_601512.pdf,supplier,yes,8,7,1,1,1,6,0,H RAHMAN ENTERPRISE,co0214,11116977.075,no,yes,no,no,"the archive prints stage counts and the winner only; no bidder list, quoted price, evaluated amount, ranking or per-bidder rejection reason appears in any supplied document",
601514,Contract_Awards_PDFs/Tender_601514.pdf,supplier,yes,17,15,12,1,2,3,11,Momotaj Engineers Ltd.,co0003,54831431.367,no,no,no,no,"the archive prints stage counts and the winner only; no bidder list, quoted price, evaluated amount, ranking or per-bidder rejection reason appears in any supplied document",
601516,Contract_Awards_PDFs/Tender_601516.pdf,supplier,yes,18,16,13,1,2,3,12,M/S. AMIN TRADING CORPORATION,co0197,16055781.408,no,no,no,no,"the archive prints stage counts and the winner only; no bidder list, quoted price, evaluated amount, ranking or per-bidder rejection reason appears in any supplied document",
601519,Contract_Awards_PDFs/Tender_601519.pdf,supplier,yes,16,15,9,1,1,6,8,M/S. A. R. Enterprise,co0016,20511652.707,no,no,no,no,"the archive prints stage counts and the winner only; no bidder list, quoted price, evaluated amount, ranking or per-bidder rejection reason appears in any supplied document",
601520,Contract_Awards_PDFs/Tender_601520.pdf,supplier,yes,9,9,1,1,0,8,0,Starlite Services Limited,co0019,25907749.632,no,yes,no,no,"the archive prints stage counts and the winner only; no bidder list, quoted price, evaluated amount, ranking or per-bidder rejection reason appears in any supplied document",
608964,Contract_Awards_PDFs/Tender_608964.pdf,supplier,yes,9,8,4,1,1,4,3,M/s Anas Trading International,co0169,840000.11,no,no,no,no,"the archive prints stage counts and the winner only; no bidder list, quoted price, evaluated amount, ranking or per-bidder rejection reason appears in any supplied document",
609656,Contract_Awards_PDFs/Tender_609656.pdf,supplier,yes,8,8,4,1,0,4,3,M/s Anas Trading International,co0169,947996.112,no,no,no,no,"the archive prints stage counts and the winner only; no bidder list, quoted price, evaluated amount, ranking or per-bidder rejection reason appears in any supplied document",
614373,Contract_Awards_PDFs/Tender_614373.pdf,supplier,yes,3,1,1,1,2,0,0,Concept Elevators & Engineering Ltd.,co0042,4498200.356,yes,yes,yes,no,"the archive prints stage counts and the winner only; no bidder list, quoted price, evaluated amount, ranking or per-bidder rejection reason appears in any supplied document",
614376,Contract_Awards_PDFs/Tender_614376.pdf,supplier,yes,2,1,1,1,1,0,0,M/s J S Enterprise,co0215,5821337.259,yes,yes,yes,no,"the archive prints stage counts and the winner only; no bidder list, quoted price, evaluated amount, ranking or per-bidder rejection reason appears in any supplied document",
615021,Contract_Awards_PDFs/Tender_615021.pdf,supplier,yes,11,7,3,1,4,4,2,M/s Anas Trading International,co0169,295000.105,no,no,no,no,"the archive prints stage counts and the winner only; no bidder list, quoted price, evaluated amount, ranking or per-bidder rejection reason appears in any supplied document",
